unique_post_id,stress,historical_split
thread_18138146_starter,1.0,test
413225830,3.3703703703703702,test
405442853,1.0,test
390273737,1.0,test
386141946,4.62962962962963,test
339405295,1.0,test
297588675,6.370370370370369,test
413963260,3.0,test
413945455,1.0,test
413956402,5.0,test
368673842,1.0,test
256282370,1.0,test
313543746,1.0,test
343587001,5.0,test
402172260,1.0,test
thread_16263099_starter,6.0,test
411928490,3.0,test
thread_15516515_starter,5.0,test
411696063,1.0,test
380996754,5.111111111111111,test
386297156,4.37037037037037,test
390447073,2.0,test
321002103,1.3703703703703702,test
342546455,6.0,test
413070547,3.740740740740741,test
thread_18009386_starter,6.111111111111111,test
332917007,1.0,test
333751357,5.0,test
409277380,1.0,test
294423754,1.0,test
390437997,2.4814814814814814,test
349289790,3.0,test
thread_7650399_starter,5.7407407407407405,test
thread_17351135_starter,2.111111111111111,test
413353615,3.0,test
403463015,1.0,test
thread_18033465_starter,6.0,test
413991080,4.0,test
371612651,1.0,test
341267817,3.0,test
337558735,1.3703703703703702,test
383313133,1.3703703703703702,test
356852370,4.481481481481481,test
348791523,5.481481481481481,test
412308147,1.0,test
412057485,1.3703703703703702,test
thread_11018093_رانندگی_1402/02/15 12:48,4.0,test
332197925,5.0,test
402712601,1.0,test
thread_11050893_مدیراستارتر_1402/02/19 19:09,3.0,test
333639726,2.0,test
thread_17918129_starter,7.111111111111111,test
347940985,4.37037037037037,test
thread_13234836_starter,5.481481481481481,test
353724019,4.111111111111111,test
thread_13126293_paradise__blossom_1402/12/08 13:34,4.37037037037037,test
thread_14175165_starter,7.0,test
400323089,1.0,test
411337025,1.0,test
400310806,1.0,test
413002855,1.0,test
thread_15764177_starter,8.74074074074074,test
413869690,1.0,test
thread_11722190_starter,3.0,test
thread_14710991_starter,6.629629629629629,test
398998685,2.0,test
thread_16339612_starter,6.7407407407407405,test
404921583,2.7407407407407405,test
354063237,1.0,test
297556559,3.3703703703703702,test
394751335,1.0,test
351133030,6.7407407407407405,test
thread_17667077_starter,3.3703703703703702,test
thread_8570985_تاااارا_1401/02/10 04:10,1.0,test
411594562,5.37037037037037,test
thread_17396111_starter,6.370370370370369,test
380872414,1.0,test
thread_17858423_starter,8.0,test
404797947,3.111111111111111,test
413928523,1.0,test
307398355,2.3703703703703702,test
thread_17975976_starter,6.0,test
332408758,4.37037037037037,test
284918386,1.3703703703703702,test
254933030,3.0,test
387996343,3.740740740740741,test
349656682,1.3703703703703702,test
thread_18140156_starter,5.7407407407407405,test
378070287,1.0,test
407060872,3.740740740740741,test
356411527,1.3703703703703702,test
356140809,5.0,test
299808556,4.7407407407407405,test
thread_18139288_starter,6.0,test
412754051,1.0,test
thread_18018715_starter,4.0,test
325145497,1.0,test
342566956,7.0,test
thread_6421102_ماهلیا_1400/02/16 04:20,3.0,test
353721082,1.6296296296296298,test
413742082,1.0,test
thread_15851205_starter,7.370370370370369,test
366351769,1.3703703703703702,test
thread_14116984_starter,6.0,test
383282577,5.0,test
329040475,6.0,test
397510706,4.0,test
405692122,1.3703703703703702,test
thread_14421126_starter,5.0,test
thread_7574999_banou_909_1400/08/15 21:02,7.0,test
356277563,8.0,test
352773250,4.111111111111111,test
342608818,1.0,test
thread_13682518_starter,5.0,test
317748605,2.0,test
320398633,4.7407407407407405,test
thread_14330545_starter,2.0,test
thread_17183136_starter,7.0,test
364819699,3.0,test
313818887,2.7407407407407405,test
396708197,1.0,test
413948377,1.0,test
344160529,1.6296296296296298,test
thread_12906425_starter,6.0,test
356016359,1.3703703703703702,test
383183076,1.6296296296296298,test
362297506,2.111111111111111,test
413950589,1.0,test
339327674,1.0,test
thread_18142065_starter,3.3703703703703702,test
403866940,1.7407407407407407,test
413881156,1.6296296296296298,test
thread_11937770_روغن_کرچک_1402/06/11 04:07,1.7407407407407407,test
341383559,1.0,test
thread_6421102_ferida_kahlo_1400/02/16 04:29,1.3703703703703702,test
413107989,1.0,test
266915312,6.0,test
413933415,1.0,test
412515195,1.3703703703703702,test
386770473,1.0,test
413837632,4.0,test
378229233,4.111111111111111,test
thread_7611913_سوفیام966_1400/08/22 14:02,1.0,test
326342450,2.0,test
330695821,6.0,test
394069566,1.0,test
392845635,7.111111111111111,test
384503719,1.0,test
410902729,1.3703703703703702,test
401347774,1.0,test
412024546,1.0,test
382717062,1.0,test
thread_17562526_starter,8.74074074074074,test
thread_8880277_توییتی۱۳۷۰۱۳۹۷_1401/05/14 01:35,5.0,test
345234251,1.6296296296296298,test
thread_18139798_starter,4.7407407407407405,test
413468897,4.0,test
353292460,1.6296296296296298,test
404349832,4.0,test
thread_15030375_starter,5.0,test
362743486,1.6296296296296298,test
409859268,3.0,test
412173161,2.3703703703703702,test
thread_9622949_starter,5.0,test
404479373,1.0,test
thread_16843795_starter,3.0,test
360116850,1.0,test
375999049,4.0,test
280457835,1.0,test
409651712,1.0,test
thread_15711932_starter,7.0,test
375782229,7.370370370370369,test
thread_9485660_فاطمه_هستم_۲۳__1401/07/19 14:01,1.3703703703703702,test
358822961,3.111111111111111,test
336891669,5.0,test
thread_10473889_starter,6.0,test
405919454,2.0,test
411875954,6.0,test
267262484,5.0,test
thread_14662777_starter,8.37037037037037,test
413938097,1.0,test
thread_6215718_مانلی۴۴۴_1400/01/17 12:51,5.37037037037037,test
413948772,1.0,test
390753009,1.6296296296296298,test
thread_7464820_shanli66_1400/07/26 21:21,1.0,test
403905544,5.111111111111111,test
381161064,6.0,test
409973689,1.7407407407407407,test
271263144,1.0,test
413967427,6.481481481481481,test
279402952,1.0,test
thread_14620497_starter,2.0,test
268736106,1.0,test
352163544,9.0,test
thread_14967521_starter,4.7407407407407405,test
409551727,2.0,test
thread_14147541_starter,7.0,test
371791590,3.0,test
332746248,3.0,test
380905850,1.0,test
298843250,3.0,test
395449702,1.6296296296296298,test
294911042,4.0,test
370148436,1.0,test
370924425,1.0,test
375682901,5.111111111111111,test
363489940,1.0,test
320391940,4.37037037037037,test
thread_15363698_starter,4.62962962962963,test
413949119,3.0,test
407973491,9.0,test
355937151,3.0,test
thread_18119187_starter,3.740740740740741,test
353563808,6.7407407407407405,test
thread_17327615_starter,5.481481481481481,test
320382438,1.0,test
326580054,7.0,test
331731875,5.999999999999999,test
thread_17479236_starter,6.0,test
412954330,6.0,test
401177257,6.0,test
413960778,1.6296296296296298,test
332193338,4.0,test
374694608,1.6296296296296298,test
thread_16571722_starter,7.0,test
330927592,1.0,test
thread_9867012_منیرای_1401/09/21 20:25,1.0,test
346602295,1.0,test
thread_11488172_starter,5.37037037037037,test
thread_11900475_starter,3.3703703703703702,test
382750075,4.0,test
413157558,1.0,test
369270193,3.0,test
308390627,4.0,test
280163622,1.7407407407407407,test
411606821,2.7407407407407405,test
thread_8408022_mamandibba_1401/01/13 12:12,4.111111111111111,test
411338403,1.0,test
406154950,1.7407407407407407,test
412505176,1.7407407407407407,test
thread_15885938_starter,8.11111111111111,test
thread_13279651_starter,5.0,test
395720471,1.0,test
thread_8180526_ياس۶۶۷۷_1400/12/01 12:44,4.0,test
408880981,3.6296296296296298,test
380871303,1.0,test
thread_13552822_starter,7.111111111111111,test
410568779,3.111111111111111,test
379946879,4.0,test
339392745,1.0,test
thread_10932921_هرماینی_ویزلی_1402/02/04 22:48,1.0,test
377584533,5.0,test
thread_12296938_starter,8.11111111111111,test
353050687,2.0,test
396498739,5.0,test
412888865,1.3703703703703702,test
307310229,3.740740740740741,test
413486404,6.0,test
413688208,2.0,test
thread_18124999_starter,4.0,test
396991056,3.0,test
413959650,1.0,test
339254762,1.6296296296296298,test
318483100,1.6296296296296298,test
375167592,6.481481481481481,test
thread_17973162_starter,5.0,test
365884744,1.0,test
381294765,1.3703703703703702,test
297590018,3.3703703703703702,test
358531905,6.481481481481481,test
386067492,1.0,test
thread_11497657_starter,3.0,test
thread_17093652_starter,8.0,test
thread_18101157_starter,4.481481481481481,test
thread_15536159_starter,6.0,test
thread_13235657_bamin_1402/12/24 19:26,2.3703703703703702,test
413414618,1.3703703703703702,test
332209586,1.7407407407407407,test
thread_17464743_starter,6.0,test
304902732,1.3703703703703702,test
413488561,5.37037037037037,test
294426926,1.0,test
388599899,2.0,test
409818160,2.0,test
359952676,3.111111111111111,test
thread_17517109_starter,8.999999999999998,test
thread_9765695_سمنمن_1401/09/13 19:28,2.7407407407407405,test
thread_10614978_starter,4.0,test
334589798,2.0,test
397068790,5.0,test
thread_12329536_starter,7.74074074074074,test
380904363,3.3703703703703702,test
thread_9284614_starter,5.111111111111111,test
384485896,5.0,test
thread_12787540_starter,1.0,test
thread_13504806_starter,1.0,test
413031919,3.0,test
351716160,7.74074074074074,test
326343479,6.370370370370369,test
332322064,3.0,test
292792817,1.0,test
404917948,1.0,test
thread_16151654_starter,6.0,test
413936368,4.111111111111111,test
403031260,3.0,test
