unique_post_id,content,is_starter,sampling_band,stress_proxy,claude_stress,claude_anxiety,claude_depression
thread_11586955_mmmmassssi_1402/04/27 23:45,"منم ۴روز پریودم عقب افتاده ......علائم این خیلی اشتهام زیادشدن دو روز
امروزم شکم درد می‌کنه نمیدونی",False,mid,5.0,,,
thread_7549763_تیفانیییییی_1400/08/11 12:13,"اره دقیقا دقم میدن
مثلا میخواد دخترش کار بدی نکنه یا فشارم نده هی سرش داد میزنه بعد من هم دلم میسوزه براش هم نمیتونم تحملش کنم ببخشید ولی عوقم میگیره زود 😭
اون زمان یه نفر بودم الان بچمو دارم باید بخاطرش آرامشمو حفظ کنم",False,high,7.18,,,
411927105,ببخشید ولی خیلی زشته بپرسید شرایطش چطوره,False,mid,0.5,,,
323881465,"انشالله عزیزم
همچنین بچه‌های شما",False,low,-0.24,,,
387267526,شده طلابفروشید برید بیمارستان خصوصی و سزارین کنید واقعا ارزش داره انقدر بهتون میرسن که اون روز میشه بهترین روز زندگیتون حتی از روز عروسیتونم شیرین تر,False,mid,0.26,,,
thread_11389002_پیتزاباسس_کچاپ_1402/04/02 00:19,"من قبل بارداری خ گریه اینا میکردم بخاطر حرف شوهرم یا مادرش
ولی وقتی باردارشدم به خودم قول دادم هرچی بشه بهش فک نکنم تا گریه نیاد سراغم و به بیخیالی بزنم
تو بارداریمم فک کنم ۳،۴بار گریه شدید کردم و سعی میکردم وقتی تیکه ای میشنوم سریع خودمو با چیز دیگه سرگرم کنم تا گریه اینا نیاد سراغم",False,high,18.52,,,
398287067,"برای شیرینی خامه ای گریه میکردم
میترسیدم بخورم و قند خونم بره بالا
نمیتونستم غذا بخورم و فقط دوتا بیسکوییت ساقه طلایی میخوردم
هرکسی کنارم غذا میخورد توی دلم میبستمش به فحش
بنده خداها کاری بهم نداشتن ولی همش با خشم نگاهشون میکردم که چرا اونا میتونن غذا بخورن ولی من نمیتونم",False,high,9.6,,,
411565378,دقیقا بعد عنم شوهرت باشه,False,low,0.0,,,
378645113,از هر کدوم خوشت اومد قبول کن,False,low,-0.08,,,
403144127,"عزیزم سلام ❤️
نگران شدی و کاملاً حق داری. بذار مرحلهبهمرحله بهت بگم چه چیزهایی طبیعیه و چی نیاز به اقدام داره.
---
🌸 حرکت جنین در هفته ۲۸ طبیعی چجوریه؟
از این هفته به بعد معمولاً باید روزانه حرکات منظم حس بشه.
اگه حرکات کمتر معمول شده، اما کامل قطع نشده معمولاً استرس، بیخوابی، درد، داروها، یا حتی تغییر وضعیت باعث کاهش احساس حرکت میشه—not کم شدن واقعی حرکت.
---
💊 داروهایی که خوردی:
استامینوفن ۳۲۵
کاملاً بیخطر در بارداریه. مشکلی ایجاد نمیکنه.
آموکسیسیلین
این هم جزو آنتیبیوتیکهای مجاز بارداریه و باعث کاهش حرکت جنین نمیشه.
پس علت کمحرکتی بچه داروها نیستن.
---
❗ اما چرا حرکت کمتر حس کردی؟
دلایل شایع:
دندون درد شدید → استرس و انقباض شکم
بیخوابی و ضعف
کمخونی
اینکه جنین وارد حالت خواب بشه (تا ۴۰ دقیقه میتونه تکون نخوره)
قرار گرفتن جفت در جلوی رحم (اگه داری)
---
❤️ الان چیکار کنی؟
۱️⃣ درست بنشین یا به پهلوی چپ دراز بکش.
۲️⃣ یک لیوان آب سرد یا آبمیوه طبیعی بخور.
۳️⃣ در ۲ ساعت باید حداقل ۱۰ حرکت حس کنی.
✔ اگر ۱۰ حرکت یا بیشتر حس شد → خیالت راحت، طبیعیه.
❗ اگر کمتر از ۱۰ حرکت بود یا کلاً تکون نخورد →
حتماً همین امروز برو بیمارستان / اورژانس زنان برای NST (تست سلامت جنین).
این تست سریع و کاملاً بیخطره و خیالت رو راحت میکنه.
---
🌸 نکته مهم:
دو روز دندوندرد شدید و کمغذایی خودش میتونه حرکت رو کم نشون بده. ولی نباید ریسک کرد.
---
اگه خواستی، بگو الان دقیقاً چقدر حرکت حس میکنی تا بهتر راهنماییت کنم ❤️",False,high,23.84,,,
411903289,"سختی انچنانی نداره، سحری و افطار باید مقوی باشند که انرژی زا باشه
هر جا خسته بشم کمی میخوابم دوباره بلند میشم، همین
البته حتی حتی اگر کیفیت درس خوندنم پایین میومد (که نیومد) باز هم از روزه نمیشه گذشت
همیشه با واجب الهی باید به چشم مرگ و زندگی نگاه کرد، یعنی تا زنده ایم هیچ چیزی نمیتونه و نباید جلوی اینکه بهش عمل کنیم رو بگیره",False,high,5.78,,,
thread_8168401_درازکش_1400/11/29 09:38,همه بد شدن واقعا,False,low,0.0,,,
342417041,علامت های تون توکبدچرب چی جوریه؟,False,mid,0.5,,,
405283162,آره بابا ، منم اینطور بودم ... هر دردی جز خونریزی طبیعیه نگران نباش,False,high,9.0,,,
390989446,اره خیلی حتی بخاطرش هزاران  کیلومتر میرفتم که ببینمش دوماهی یکبار ولی بعد ۸ ماه خیانت دیدم ازش😔,False,mid,2.42,,,
351828985,میگذره عزیزم  انقد سریع ک باورت نمیشه لین بچه کوچولوت الان هم قدت شده...  دختر منم کولیک و ریفلاکس داشت همیشه هم گریه میکرد  تا بزرکتر هم شد باز گریه میکرد میگفت مامان نمیدونم گرا دوست دارم گریه کنم 😂 خیلی اذیت شدم. مو سفید کردم تا این سن رسوندمش سخت بود ولی گذشت,False,high,13.379999999999999,,,
401686594,نگران نباش اگه خیلی کم بود بهت قرص و شیاف میداد یا می‌گفت باید سرکلاژ کنی.  احتمال زیاد با استراحت حل میشده که اینطور گفته,False,high,5.5,,,
413978083,"😒😒😒😒
یه جوری تو ثانیه پاک میکنی
اصلا نمیبینیم
خب چرا میذاری اصلا",False,high,8.0,,,
405639261,من خودم تجربه سزارین ندارم ولی خب اطرافیانم هرکی دیدم نتونسته کاراش بکنه,False,low,-0.08,,,
360600718,لنتی چطوری میتونی؟بیا یادم بدههه,False,mid,0.5,,,
413956192,زمان همه چیو تغییر میده حتی ممکن ازش بدت بیاد و بگی چرا اصلا عاشقش بودم,False,low,-0.08,,,
357763903,"دقیقا برای من نوشته بود کام و دماغ دیده نشد
کیست مغز
اکوژن روده
جالبش اینه ک موقع سونوگرافی لال بود
گفت همه چی خوبه
فقط سه بار منو داد بیرون گفت راه برو بچه بچرخه ببینم خیلی اذیتم کرد
رفتم پیش نیره مقدم گفت سریع بری سل فری
شوهرم گفت نمیخاد بیا بیرون
رفتم یه سونوگرافی معروف گفت اصلا اینایی ک نوشته من نمیبینم!!!
نگو با بیمارستان میبنده ک هرکی میاد یه چیزی بهش ببنده بفرستنش سل فری ک هزینشم ۶ میلیون تومن هست
در ضمن جالبه فقط هم ازمایشگاه خودشون و دنا رو قبول دارن!!!
واقعا متاسفم برای دکتر پول دوست و بی سواد",False,high,9.98,,,
thread_17097267_starter,"امروز کلا ذهنم خرابه
الان ک باردارم اصلا مثل قبل نیست نه آغوشی نه نوازشی هیچییییی واقعا متاسفم ک زن و فقط برا یک چیز میخوان
قبلاهم اگه کاری داشت مهربون میشد
و من امروز چقدددررر حس کردم کمبود محبت دارم ازش و حالم گرفتس
حتی کمرم درد میکرد دیشب گفتم یکم ماساژش بده اذیتم گفت باشه ولی موند نگاه فیلم منم با همون درد گرفتم خوابیدم🫠",True,high,9.52,,,
407806184,"سلام عزیزم تا جایی ک میدونم سقط خیلی درد داره ..
خونریزی شدید و درد شکم شدید
مامان من زمانی که منو باردار بود میگفت هر ماه لکه میشد البته خیلی کم تا ماه نهم .نگران نباش",False,high,14.68,,,
292097414,"براچی نری
چندماهته ؟
من رفتم ماه اخرم بود لباس مجلسی بارداری بود بعدم رفتم اتلیه یک تیر دونشون کردم
کفش یا دمپایی بپوش کمرت درد نگیره",False,high,6.34,,,
349580035,"[QUOTE=34957م9335]خب نتیجش چی شد بچتون سالمه؟[/QUOTE]
ببینید عزیزم من ان تی عددش ۱ بود
غربالگری اول ریسک بسیار پایین یک به ۱۰۰هزار
با اینکه دکتر گفت میتونی غربالگری دوم رو ندی اما انجام دادم سندروم slos ریسکم شده بود ۱ به ۱۰ یعنی یک چیز وحشتناک از همه مهم تر سونو آنومالی هست که اون رو دکتر گفت خوبه. بعدش آمنیوسنتز شدم که گفتن مشکلی نیست. ولی من از ترس حتی میخواستم توی ۲۰ هفته غیرقانونی سقط کنم اما نشد و تا پایان بارداری زندگیم جهنم بود. الان پسرم یک سال و نیمش هست و خدا رو شکر سالم و فوق العاده باهوشه.
اما با این که ۹۹ درصد پزشکها و آزمایشات چرت میگن ولی روی اون یک درصد نمیشه ریسک کرد و برای آنومالی یه جای خیلی خیلی دقیق برن",False,high,7.3999999999999995,,,
374888321,"اون پسره چی شد
مادرش معلم بود",False,mid,0.5,,,
thread_10255097_starter,"من میگم به همسرم بریم این یکماهی دستفروش کنیم آقا قبول نمیکنه
تز طرفی هم بچم کوچیکه نمیدونم چکاری کنم
یکی از اشناها جنس و لباس میاره تو خونخ میفروشه میتونم ازش قرض کنم ببرم گوشه خیابون و روی یه رگال شب عید بفروشم و رو هرکدوم 20 30 تومنم بکشم و برا خودمم سود بشه...
بنظرتون شب عید کسی میخره اینجوری از گوشه خیابون لباس رنونه اینا",True,mid,1.02,,,
412182329,بنظرم هزینه کن کاشت مو انجام بده دایمی,False,low,-0.08,,,
413433036,"ببخشید من چک نکرده بودم سایت رو شما دوباره سونو رفتین؟ مشکل رفع شده ؟
برا من خونریزی قطع شده ولی کمر درد و گاها دلدرد شبیه پریود دارم",False,high,6.42,,,
403100760,چرا باید سر صبحی گوشت بخوری؟,False,mid,1.0,,,
306856098,"از روانپزشک. من برا واژینیسموس رفتم و نامه گرفتم. اول ببین تو شهرتون کی راحت تر نامه میده. بعدم از قبل خودتو آماده کن ک چی میپرسه و چی باید بگی. میتونی تاپیکای این مدلی رو پیدا کنی بخونی تا آماده شی چی باید بگی.
اگه بیمه ام باشی، بیمه تکمیلیا، بستگی ب بیمارستانت... خیلی زیاد نمیشه. برا من ۶تومن شد",False,mid,1.18,,,
413692942,چرا علکی فقط برا پربازدید میگی انگار😔,False,mid,1.84,,,
334741742,تو روخدا اینجوری نگو تو دلم خالی شد.من پارسال دوتا سقط داشتم که هردو متاسفانه کورتاژ شدم.حالم خیلی خرابه خیلی😭😭😭😭😭,False,high,10.5,,,
thread_8168901_ن_م_ی_د_ا_ن_م_خ_1400/11/29 17:46,سلام مرسی گلم، دردم انقباض نداره اصلا درد شکم ندارم، فقط واژنم در داره پاهامو نمیتونم به هم نزدیک کنم، استخون رانم درد میکنه وقتی میشینم,False,high,13.68,,,
356957230,اون تیکه که میگم واسه من خیلی برزگ بود حدود ۴ سانتی بود خودم کشیدمش بیرون جلو واژنم گیر کرده بود خیلی حس بدی بود تو دلم خالی شد ولی همه دردام همون لحظه رفت 😔,False,high,6.92,,,
thread_17232189_starter,"هفته ششم بارداری هستم الان دو روزه تخمدان سمت چپم درد میکنه انگار یک نقطه مشخصی از سمت چپم درد میکنه بعضی وقتا دردش کمتر میشه بعضی وقتا زیاد میشه
کسی تجربه خارج رحمی داشته",True,high,13.92,,,
thread_11293496_امیدوار۴۰۱_1402/03/20 15:51,"دختر من یادم نمیاد دردش چجوری بود😂😂😂😂😂یادمه گریه میکردم یادمه میگفتم دارم میمیرم اما مدل دردش یادم نمیاد.
این بارداری انقد دردای بدی دارم میگم نکنه همون درده اما من نمیفهمم😁",False,high,15.34,,,
400330978,بسلامتی تو دیگه اخراشه,False,low,0.0,,,
355659819,کسایی که تایپیک های شما رو دنبال میکنن از شخصیت شما خوششون میاد و میدونن چجورید به کسایی که هیت میدن توجه نکن,False,low,-0.32,,,
413507981,"شرایط سختی بود
بهتره کمتر باهاش روبرو بشی،بیرون برو و اومدی برو تو اتاقت،،",False,low,0.0,,,
395637934,من .‌شب بستری شدم ۱۲...قرص زیر زبونی داد یدونه با یدونه شیاف ۴صبح دردام شروع شد تا ۸صبح سقط شد...خیلیی درد کشیدم جفت هم یک ساعت بعدش ..آخر سرم ساکشنم کردن اتاق عمل..البته من ۱۵هفتع بودم,False,high,10.76,,,
404254138,ان شاءالله همون انومالی صدرصد بهت میگن,False,low,-0.08,,,
thread_16203262_starter,بچه ها زیر دلم سمت چپ از سر شب داره تیر می‌کشه میدونین دلیلش چیه؟اولین باره این دردو دارم قبلا یه دردی مثل کشیدگی داشتم که فهمیدم به خاطر رشد رحمه ولی الان دردم فرق می‌کنه استرس گرفتم تجربه ای دارید؟,True,high,15.34,,,
357285180,عزیزم یه روش درست پیشگیری رو انتخاب کن ،چون قرص ها تغییرات شدید هورمونی داره.  و حالا اگ میخوای مطمئن شی باید بعد هر رابطه مشکوک تا دو سه روز وقت داری بخوری نه اینکه چون هفته پیش خوردی الان نخوری ،قرص هفته پیش ما رابطه قبلی ت بوداده برای رابطه دیروزت باید جدید بخوری قبل ۷۲ ساعت باید بخوری ، نگران پریود هم نباش تا ۲ هفته وقت داری و اینکه میتونی از بی بی چک و آزمایش هم بفهمی بارداری یا نه❤️,False,high,7.6,,,
400447664,"دیشب ده تا نقل ازم کرفته همین سرود عشق
من ب عزیزان کسی نفرین نمیکنم
ولی اومده گفته خبر...عزیزات
البته اول خبر مرگ ۷تا بچه اش",False,high,8.379999999999999,,,
334896964,چند ماهه بودی؟,False,mid,0.42,,,
362561680,انشالله اوکی میشه منم بچم هفت هفته اش بود...😭😭😭,False,high,6.42,,,
411962044,بهش بگین فقط آخر هفته فقط عصر ساعت خاص بیاد ، رک بگین آسایش ندارین,False,mid,0.42,,,
315984241,رون و ساق پای لامصب😑😑😑کم کردنشون عذابه مثل سنگ,False,high,5.84,,,
346184817,"ان شالله که مسئله ی مهمی نیست به خودت استرس نده ، اگه دردات الگوی منظمی ندارن برو بیمارستان زنان و زایمان یا ی متخصص دیگه
ولی یقین داشته باش اگه خدا بخواد اتفاقی بیفته هیچی نمیتونه مانع شه ان شالله خواست خدا اینه کوچولوت به سلامت بیاد بغلت",False,high,8.219999999999999,,,
340848946,"یعنی این دردا مال یکماه دیگه یا دیرتر بوده ولی من الان دارم
پادرد احساس ضعف درد پریودی حس اینکه میخدام بشینم گریه کنم",False,high,10.0,,,
thread_7231326_starter,"هفت ماهه باردارم و نینم دختره دیشب موقع خواب خیلی با خدا حرف زدم و گفتم نینیمو سالم بده بغلم و دراینده یه نینی پسر هم بهم بده تاازکسی حرفی نشنوم بعد خواب دیدم درخونمون بازموند ودوتاجوجه و یه عنکبوت زرد اومدن توی خونه و من هرچی دنبالشون کردم که بیرونشون کنم نرفتن بیرون ,وقتی بیدارشدم اذان صبح شد به نظرتون تعبیرش چیه ؟؟؟",True,mid,2.8000000000000003,,,
thread_16712140_starter,"من یه تاپیک زدم درمورد خودم که داخل مطب دکتر یه آقایی خیلی بد و دقیقا با همون مفهومی که خودتون میدونید به من زل زده بود!و مامان و بابامم همونجا بودن و ری اکشنی نشون ندادن!! و من گفتم به من تجاوزم بشه باز مامان بابام دهنمو میبندن که حرف نزنم🙃😐
یسریا اومدن میگن خب مامان بابات حق داشتن چیزی نگن آبروریزی میشه !
فازتون چیه ؟ تاکی باید به بهونه ابرو  و چهارتا داد و بیداد از حق یه دختر دفاع نشه؟؟؟؟
بعضیام گفتن تجاوز کجا و یه نگاه کجا!
فکر کردید تجاوزا از کجا شروع میشه ؟؟؟؟؟؟
بعدم فکر میکنید همین مرد گو.هی که به یه دختر با این منظور چشم داره تنها گیرش بیاره ، دختره سالم میمونه ؟؟؟؟؟
یسریا معلوم نیست حرفاشون از کجاشون درمیاد که اینقد بی منطقن!!",True,high,27.14,,,
380794082,نگران نباش زیادم کم نیس الان ۱۶هفته ایی؟جنسیتش چی شذ؟من ۱۹هفتمه الان و اصلا نگران وزنش نباش بچه ۲ماه آخر وزن میگیره,False,high,11.42,,,
413961858,کود شیمیایی بزنید ، از گلفروشی ها اطلاعات بگیرید,False,low,-0.08,,,
409885237,دوستان برام دعا کنید برای نیت قلبیم دعا کنید خواهش میکنم دعام کنید😭😭😭,False,high,6.3,,,
381285127,انومالی فکرکنم حدودا ۳م بشه,False,low,-0.08,,,
372122316,جدا شما هم به یه چیزی شبیه گوشت دستت میخورد که با شیاف برخورد میکرد؟آخه من قبلا اینطور نبود راحت میرف بالا,False,high,5.92,,,
413933624,خودت رو نجات بده عزیزم اگر دوست نداری برگردی خونه بابات طلاق بگیری چشم و گوشت رو خوب باز کن پشیمون نشی یه روزی,False,high,7.84,,,
330206724,"ولورین ؟ جدا؟؟؟!!!
یاد ولوورین میوفتم😑😑😑",False,high,17.0,,,
thread_12081336_mifaayhan_1402/06/30 15:46,شایدم ماهگرد باشه بااینحال حواست باشه انشاالله که چیز خاصی نیست,False,low,-0.38,,,
275920466,"منم مثل شمام
بچه های قبلیم عاشق شیرینی بودم پسر بودن",False,low,-0.16,,,
413957723,"ففط دلم مرگ میخواد
کنکور و نهایی دیوونه کرده منو
لعنت به فقر که چاره ای جز اینا برا آدم نمیذاره:)",False,high,9.42,,,
336726148,مامانم تایید کرد,False,low,0.0,,,
402640099,"اسی هدفت از بارداری و سقط چیه ؟خانوم مدرس زبان چرا تو عصر حجر گیرکردی و با وسایل جلوگیری از بارداری آشنایی نداری؟شوهرت بره عمل کنه یا خودت لوله هاتو ببند و اینقدر اون کوچولوهای مظلوم رو سقط نکن
قربون خدابرم یکی میلیون میلون پول خرج میکنه بچه دار نمیشه یکی هم فرطو فرط حاملگی ناخواسته😏",False,mid,0.94,,,
359395239,سن تو و اون؟,False,mid,0.5,,,
410664244,وقتی شوهرش باهاش نیست خو تو اون یکی کارت درمیاره میده مادرش,False,low,-0.08,,,
413552846,منن عروسیم نزدیکه مثل سگ استرس دارم😭,False,high,6.5,,,
thread_15996933_starter,"۱۴ فروردین اخرین روز پاکیم بود یهو۲۲ فروردین لکه دیدم ۲۳ پریود شدم
در این فاصله رابطه داشتم
فرقش تیرتر از پریود ولی لخته ندارم
درد انچنانی مث پریود ندارم
با وجود تنبلی تخمدان ممکنه بارداری بوده لانه گزینی موفق نبوده سقط شده یا خیلی زوده و صرفا پریودیه و اختلال هرمونه",True,high,5.54,,,
thread_17076880_starter,"سلام وقت بخیر
دیروز رفتم سونو گفتن ۷ هفته باردارم
علائمم اینه که زود به زود گشنه ام میشه و ضعف میکنم بچه ام سمت چپ هستش و دست هام خیلی خشک شده ولی پوست صورتم خیلی خوب شده
شکمم تقریبا روبه پایین هست ولی خب فعلا بزرگ نشده زیاد
خیلی سردم میشه مخصوصا پاهام
حالت تهوع اصلا ندارم و از چیزی بدم نمیاد
احساس سبکی دارم و خیلی کم خواب شدم
و وقتی که زیاد راه میرم بع زیر دلم فشار میاد و کمردرد میگیرم
نظرتون چیه ؟؟",True,mid,2.64,,,
399790528,اسی دختره یا پسر ؟,False,mid,0.5,,,
397584970,اره الان پسرش ۲سالشه,False,low,-0.08,,,
409858318,از هفته ده به بعد برو,False,mid,0.42,,,
thread_6665662_kaktos00_1400/03/23 16:02,مبلش با طرف شوهرشه,False,mid,0.5,,,
385126946,"مبارکه
چه جراتی داشتی!!!!",False,high,5.92,,,
258934110,ب دکتر ت حتما بگو,False,low,-0.08,,,
thread_17971901_starter,سلام کیا با اینا باردار شدن..؟,True,mid,0.84,,,
thread_17076976_starter,"ازبس گفتم چرا ناخواسته باردارشدم بچه نمیخواستم چرا خدابهم بچه داده من شرایطش روندارم از بس گریه کردم ازربس غصه خوردم نابووود شدم بخدا
۸هفته افتادم سرخونریزی و درد درد دردهیچ جوره اروم نمیگیرم 😭😭
سه روزه دارم دردمیکشم نه سقط میشه نه دردم کم میشه
خونریزیمم شدید نیست فقط دردای وحشتناک دارم
شما مثل من نباشین هدیه خداروشاکر باشین چه دختر چه پسر من همش میگفتم از پسر بدم میاد احساس میکنم پسره نمیخوامش و......
شما اینکاررونکنین که به روز من گرفتار میشین از دیروز دائم میگم خدایا غلط کردم فقط دردمو تموم کن خستم همش بالا میارم هیچی نمیتونم بخورم ذله شدم 😭😭😭",True,high,33.34,,,
347126728,واسه بارداری مشکلی نیس؟,False,mid,0.42,,,
411652197,چشم عباس اقا,False,low,0.0,,,
401322440,"فکر کردی قوی بودن یعنی هیچ چیزی اثر نداشته باشه روت؟ کدوم ادمی اینطوریه؟ روان و جسم ادم خیلی حساس تر از این حرفهاست، یه استرس و تنش ساده روش اثر میذاره چه برسه مسائل بزرگتر
به خودت حق بده",False,high,5.76,,,
413129342,"😔😔😔 عزیزم
چقدر اذیت شدی",False,high,5.92,,,
thread_8597928_صبحدم23_1401/02/14 23:42,چرا بارداری انقد استرس راست آخه😔دکتر واسه این ترشحات چی گفته بهت,False,high,6.92,,,
413330471,جوجه اردک ماده یا نر؟,False,mid,0.5,,,
334339153,آمینو بده بعد تصمیم بگیر,False,low,-0.08,,,
374824129,"من مادر شوهرم و خواهر شوهرم همیشه سر زده میان خونمون
یکبار سر زده اومدن خب منم تو خونه کیک و چای و اینا داشتم براشون آوردم اما میوه نداشتم
مادر شوهرم گفت از دروغ میگی میوه نداری مگه میشه ما که همیشه میوه  داریم تو یخچال مون🫤🫤🫤🫤
آبنبات هم تازه خریده بودم خواهر شوهرم دهنش کرد بعد تف کرد گفت چرا مزه ترش میده و چای نخورد
از همون زمان ببعد از مهمون و مهمونی متنفر شدم اصلا دلم نمیخواد کسی بیاد خونم😔 رفت و آمد نمیکنم
بعد ک رفتن کلی گریه کردم
آنقدر بدم میاد مهمان انقدر پرو و پر توقع یاشه
هدف فقط خوردنه!",False,high,6.8,,,
324251957,مرسی نهال جان خواب و خوراک ندارم دارم ازاسترس میمیرم,False,mid,0.26,,,
316801855,دعا میکنم برات عزیزم غصه نخور خدا خودش حافظت باشه,False,low,0.18,,,
400149656,از من میشنوی با این چیزا سقط نمیشه,False,mid,0.5,,,
359787758,"حسودی اینه که طرف مقابل رو پایین بیاریم تا همسطح خودمون بشه. بگیم پیف پیف بو میده. این بده به درد نمیخوره. در حالیکه ته دلمون همونو میخوایم.
حسودی یه احساسه مثل بقیه احساسها. نمیتونیم جلوشو بگیریم که نیاد. ولی باید بهش آگاه باشیم که به خودمون و دیگران آسیب نزنیم.",False,mid,5.1,,,
413937952,با عرض معذرت از بقیه..اینها همونهایی هستن که چند سال بعد با بچه طلاق میگیرن و میرن صیغه مردها متاهل و پسرای مجرد میشن...,False,high,5.54,,,
396385524,"جنسیت اصلامهم نیست عزیز
استرس نداشته باش انشاءالله یک بچه سالم خوشگل وباهوش میادتوبغلت",False,mid,3.8000000000000003,,,
382142747,فشاربالا باعث میشه ورم کنی حتی برابچه هم خوب نیس هی چک کن فشارو,False,low,-0.38,,,
314881644,از خدا میترسم,False,low,0.0,,,
thread_10614978_starter,"آخییییییش
همه جا دسته گل شد
دست تنها همه کارامو کردم و خیلی خسته شدم با یه بچه کوچیک شلوووووغ 🤯
ولی می‌ارزید🥰",True,high,7.92,,,
305593073,مسکل نخاعی داشته باشه چه خاکی توی سرم بریزم,False,low,-0.08,,,
339372099,بردنم اتاق زایشگاه گفتن زور بزن بچه خفه نشه ،من داد میزدم گفتم نمیتونم تر خدا ببرینم سزارین نمیتونم گفتن نمیشه ده سانت فول باز شدی بچه گیر کرده زود باش ،منم تموم زورم زدم بچه اولم دخترم اومد بیرون سریع گذاشتنش تو دستگاه تنفس و..گفتم آخیش تموم شد دیدم گفتن زود باید زور برنی نوبت بعدیه داشتم جون میدادم زور میزدم گفتن نزن بچه داره با دست میاد چند لحظه صبر کردم گفتن باز زور بزن ،بازم زور زدم گفتن زور نده ایندفعه با پا اومده تا بره عقب ،دیدن نمیشه جون خودمم تو خطره گفتن اتاق عمل آماده کنید ببریم سزارین وای داشتم می‌مردم گفتم خدایا خودت کمکم کن طاقت سزارین دبکه ندارم ،یهو با زور زدم گفتن با سر اومد داد زدن بیشتر زور بزن منم باتموم جیع زور زدم پسرم اومد اما نفس کم آورده بود زنده نموند😭سومی هم همین آش و کاسه تا اومد بیرون گذاشتنش زیر دستگاه اونم طاقت نیاورد مرد،بچه های سالم سالم از پیشم رفتن گفتم خدا چته آخه دشمنی داری بنده خرابیم آخه چرا منو همش با بچه امتحان می‌کنی ها ؟شب شهادت حضرت فاطمه بود : شرشر اشک مبریختم گفتم یا فاطمه مگه قسمت ندادم مکه نیت نکردم اسمتون گذاشتم رو بچه هام چرا چرا رو سیاهم می‌کنید چرا میکنینم زخم زبون هر چی طایفه شوهر ،چقدر دیگه جیگررررمو میسوزونبد اگه میخواستی بگیریشون اصلا چرا دادیشون چرا وابسته ام کردید ،تازه ک رفتم سیسمونی خریده بودم کالسکه خریده بودم الان گرفتیشون آخه چرا و چراااا!!؟وقتی بردنم تو بخش اجازه دادن شوهرم بیاد پیشم اومد تو بغلم زار زار گریه میکرد و من گریه میکردم خیلی سخت بود برامون شوهرم داغون شده بود و من بدتر 😭 دخترم تو بخش مراقبت‌های ویژه بود یکی بهم امید میداد می‌گفت میمونه بعضیاشون با بی رحمی میگفتن نه نمی‌مونه خیلی ریزه 😭بعد دوروز مرخصم کردن با دل خون بردنم خونه اما شوهرم برای دلخوشیم وقتی اومد دنبالم با دسته گل اومد گفتم این چیه گفت عزیزم مکه زایمان نکردی برای دخترم آوردم دیگه 🥺الهی بمیرم برای دلش😭,False,high,33.18,,,
379826707,اره صبح ک بیدار میشم یک کم حالت تهوع دارم درد زیر شکمم دارم مث درد پریودی البته جلوگیری نداشتم,False,high,8.84,,,
412571270,خیلی حدود۲۵۰ گرمه قبلاهم فروختم خریده برام ولی الان طلاهای عروسیمن ۱۵ سال پیشن,False,low,0.04000000000000001,,,
337913295,منم ۹ هفته سقط کردم بعد ۶ ۵ ساعت دردم شروع شد,False,high,5.5,,,
412473403,"خدا این تنبلی تخمدانو لعنت کنه...باورت نمیشه من چ موهایی داشتم....الان اصن دوس ندارم خودمو تو آیینه ببینم
رزماری و میخک امتحان کردی؟",False,mid,4.38,,,
275181671,وقتی بری و تلخی ببینی تو اوضاع بارداریت، شک نکن دلت پرمیکشه برای محبت مادر و خونه گرم پدرت.,False,mid,0.33999999999999997,,,
413724382,بله نه تنها اون دختر هزار دختر دیگه هم هست,False,low,0.0,,,
413930937,مارگو رابی یا هانده ارچل درشت نیست که یا حتی انجلینا جولی معمولین چشماشون,False,low,0.0,,,
411667714,"منم میگم
ولی خب همسرم معتقده نمیتونه ابراز علاقه کنه و باید با عمل و رفتارش نشون بده",False,mid,0.76,,,
314314302,درست نکنیم هم عذاب میکشیم مجوریم,False,mid,4.5,,,
349909675,من اصولا فراموش کردن آدما برام خیلی راحته هر جا حس کنم بهم لطمه ای داره وارد میشع یا از چیزی راضی نیستم میگذرم ازش دست خودمم نیست راحت میتونم آدمارو کنار بزارم حتی عزیز ترین کسامو,False,mid,0.84,,,
310142385,این سوالات رو باید از پزشکتون بپرسین !,False,mid,1.92,,,
322780644,"وااای مثل من،🤦🤦🤦🤦
هرروز مطب یا بیمارستانم..
یکروز خوب ندارم
همش میگم کاش این چندماه هم به خیر بگذره..
یعنی این مدت اینقدر درد و اینچیزا برام میاداااا همش نگرانم اتفاق بدی بیفته ومیگم تابچه رو ندن دستم خیالم راحت نمیشه",False,mid,4.720000000000001,,,
thread_18139371_starter,پریودم و اینسری بنظرم عجیب هم شکمم ورم کرده هم رونام تازه دو هفته هم هست باشگاه میرم دیشب در اومد بهم گفت چه چاق شدی😐دلم میخاس یکی بزنم درگوشش با صورت بیاد زمین😑پسره بیشعور😐حالا روم نمیشه مستقیم بگم پریودم چون یه بار بهش پیام دادم برام نوار بهداشتی بگیره جواب پیامم نداده بیشعور دیوث😑بقرآن دلم میخاد یچی بهش بندازم نفهمه از کجا خورده😑,True,high,7.76,,,
