thread_id,thread_title,post_id,author,posted_at,content,likes,reply_to,is_starter,user_post_count,gender,gender_code,join_date,user_age,education,status,children_count,signature,category,sub_category,age,education_clean,age_num,category_source,gender_source,unique_post_id,sig_char_count,sig_punct_count,sig_question_count,sig_excl_count,sig_emoji_count,sig_word_count,sig_neg_count,sig_pos_count,sig_pos_emoji,sig_neg_emoji,post_char_count,post_punct_count,post_question_count,post_excl_count,post_emoji_count,post_pos_emoji,post_neg_emoji,post_word_count,post_neg_count_temp,post_pos_count_temp,stress_proxy_initial,post_neg_count,post_pos_count,stress_proxy,sampling_band
16968380,❌خونه عمم هم نموندم😭نمیدونم کجا برم,394963977.0,غلام_پلاستیکی,1404/06/21 18:05,"اگر شاغل هستی تا پیدا کردن یه خونه برو پانسیون بمون
اگر نیستی دنبال کار باش
اوضاعت که بهتر شد خواهرت رو هم ببر پیش خودت شرایطش رو داشتی",1,,False,3758.0,زن,1,1401/08/16,,,,0,,دوران-بارداری,بارداری-ناخواسته-سقط-و-واکنشهای-روحی-و-روانی-از-دست-دادن-جنین,,نامشخص,-1,original_combined_all,original_female,394963977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135,0,0,0,0,0,0,29,0,0,0.0,1,8,-0.14,low
16715854,اومدم خونه مادرشوهرم ازش مراقبت کنم کاراشو انجام بدم غذا درس کنم,,خیلی،زیاد،خوشبختم,1404/05/15 15:07,"شوهرم رفته خیلی دور از من کار. حدود یک هفتس  برا همین خونه تنها نمیمونم پیش مامانم هستم
ازون روزه مامان شوهرمم مریضه
شوهرم دو روزه فهمیده و بکوب اسرار کرد ک برم دوسه روز ازش مراقبت کنم بهش گفتم مگع فقط من هستم این همه عروس و نوه و دختر...
بعد من بعد یک هفته امروز ی سر زدم دارم ناهار درس میکنم
بنظرتون چیکار کنم؟  نمیخام دوسه روز بمونم. هیچ لباسیم باخودم نیاوردم
بعد نمیدونم فردا صب برم یا همین امشب برم خونم 😑بعد شوهرمم بگه چرا بیشتر نموندی چی بگم",1,,True,1104.0,زن,1,1403/12/27,61 سال,درج نشده است,,0,نام کاربریم صرفا جهت جذبش هست خوشبختی سمتم میاد💸🫀🫂🎈🎉🎊💍💖,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,61 سال,نامشخص,61,original_combined_all,original_female,thread_16715854_starter,55,0,0,0,2,9,0,0,3,0,448,6,1,0,1,0,1,95,1,0,7.2,2,3,7.26,high
12426714,باردارم بده تو خونه شب تنها بخوابم؟,,jeeeeeejo,1402/08/22 23:32,من اتفاقا لوس نیستم ولی شوهرم میگ تنها نمون منم ترسوند🫥,0,317390762.0,False,4056.0,زن,1,1401/11/03,,درج نشده است,,0,آهای زندگی من از تو قووووووووووی ترم 🌿,دوران-بارداری,سلامت-روانی-خواب-روابط-عاطفی-و-جنسی-در-بارداری,,نامشخص,-1,original_combined_all,original_female,thread_12426714_jeeeeeejo_1402/08/22 23:32,38,0,0,0,1,8,0,0,1,0,55,0,0,0,0,0,0,11,1,0,4.0,1,2,4.34,mid
15358437,خواب مار زرد دربارداری,368389023.0,yaghma1402,1403/10/26 10:42,مرسی عزیزم حتما اینکارو میکنم,1,368388906.0,False,6785.0,زن,1,1401/12/16,,درج نشده است,,0,من حسابم ز همه مردم این شهرجداست🌱من امیدم به خدا،بعدخدا،هم به خداست….💫🌓,دوران-بارداری,سلامت-عمومی-ورزش-تغذیه-تناسب-اندام-زیبایی-و-آراستگی-در-بارداری,,نامشخص,-1,original_combined_all,original_female,368389023,71,3,0,0,2,18,0,0,2,0,29,0,0,0,0,0,0,5,0,0,0.0,0,2,-0.16,low
16940797,کیا بچه سوم یا چهارم ناخواسته  باردار شدین عکس العملتون چی بود چطور کنار اومدین,394514911.0,پسرودخترم,1404/06/17 12:51,من بچه سوم کلا خنثی بودم نه خوشحال نه افسرده .یک لحظه گریه میکردم یک لحظه شاد بودم .ویار خیلی خیلی خیلی بدی داشتم حتی بعضیها میگفتن برو سقط.این همه به کنار حرف و کنایه های بقیه آدم بیشتر عذاب میدادن,1,,False,9727.0,زن,1,1398/06/07,,لیسانس,,0,,دوران-بارداری,بارداری-ناخواسته-سقط-و-واکنشهای-روحی-و-روانی-از-دست-دادن-جنین,,کارشناسی,-1,original_combined_all,original_female,394514911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,198,3,0,0,0,0,0,42,2,2,7.6,2,3,8.16,high
17132341,باردارم ببین چجوری شوهرم کتکم زده,397697419.0,فاطیجون9090,1404/07/15 23:01,شکم درد نه ولی دیشب زیر شکمم تیر میکشید تکوناش هم کم شده😭,0,397697273.0,False,34.0,زن,1,1404/02/28,,,,0,,دوران-بارداری,سایر-موضوعات-در-بارداری,,نامشخص,-1,cached_historical_source_file_repair,original_female,397697419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,0,0,0,1,0,1,13,1,0,6.0,1,0,6.5,high
15494041,اولین باره میخام ازبیرون غذابگیرم,370702032.0,مستانه1989,1403/11/14 20:13,چلومرغ که ادم خونه خودش درست میکنه، کباب بخر,0,,False,11345.0,زن,1,1402/06/26,37 سال,درج نشده است,من و فرزندانم,0,چه استراحت خوبیست در جوار خودم😊خودم،برای خودم،با خودم،کنار خودم🙃,دوران-بارداری,سلامت-روانی-خواب-روابط-عاطفی-و-جنسی-در-بارداری,37 سال,نامشخص,37,original_combined_all,original_female,370702032,64,3,0,0,2,15,0,0,2,0,44,1,0,0,0,0,0,10,0,0,0.0,0,1,-0.08,low
16043296,ازمایش تعیین جنسیت,407953718.0,بانوارغوانی,1404/11/02 09:01,خود ناف نه،بالا و پایینش فرو رفته میشه ،,0,407946011.0,False,2183.0,زن,1,1401/04/06,,,,0,,دوران-بارداری,سایر-موضوعات-در-بارداری,,نامشخص,-1,cached_historical_source_file_repair,original_female,407953718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2,0,0,0,0,0,11,0,0,0.0,0,0,0.0,low
13552822,ببینید این علائم سقطه؟ 😭😭,337528403.0,fat_i,1403/02/13 09:50,دورت بگردم نگران نباش توکلت به خدا باشه بیخیالیو بزار کنار برو دکتر استرس نداشته باش برات خوب نیست,0,337528224.0,False,351.0,زن,1,1402/06/23,,,,0,,دوران-بارداری,مشکلات-بیماریها-و-عوارض-بارداری-و-تجربیات-مقابله-یا-تسکین-آنها,,نامشخص,-1,original_combined_all,original_female,337528403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,0,0,0,0,0,0,19,2,1,7.8,3,4,8.879999999999999,high
18138067,هیج چیز و هیچکس,,دنیااافااانی,1405/02/19 10:12,"مهمتر از خودت و حال خودت نیست
اینقدر غصه و غم برای دیگران نخورید
در نهایت خودتون میمونید با یک دنیا مریضی و افسردگی
همیشه اولویت زندگی خودتون باشید
برای حال و احوال خودتون احترام قائل شین",4,,True,1231.0,زن,1,1400/10/05,,,,0,,متفرقه,عمومی,,نامشخص,-1,cached_historical_source_file_repair,original_female,thread_18138067_starter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,187,0,0,0,0,0,0,37,2,0,8.0,5,4,10.18,high
14635368,حس ششمی شب زنده دار و ترسناک بیاد لطفا👺🤍🙏🏻✨🎀,355674831.0,nasiry85,1403/07/13 02:43,"حس میکنمب. زودی از لحاظ تحصیلی یا مالی یه شادییو تجربه میکنی
ورزشو دوسداری و طبیعتو
قدت بلنده",0,355674710.0,False,4289.0,زن,1,1399/11/01,,دکترای تعلیقی,,0,همون آسمون معروفم که زدید تعلیقش کردید:),دوران-بارداری,بارداری-ناخواسته-سقط-و-واکنشهای-روحی-و-روانی-از-دست-دادن-جنین,,دکترا,-1,original_combined_all,original_female,355674831,40,1,0,0,0,9,0,0,0,0,93,1,0,0,0,0,0,19,0,0,0.0,0,0,0.0,low
13382485,ماه اول بارداری و ترس از مدفوع کردن,334461194.0,kowsarkhanoom,1403/01/17 20:14,"دکتر برو عزیزم مشکلتو مطرح کن
دارو برات مینویسه یبوست نگیری دیگه
افتادگی رحم نداری؟",0,,False,1096.0,زن,1,1397/04/28,26 سال,لیسانس روانشناسی,,0,گل کوچیک من👶🏻تو اومدی قلبم چراغونی شد پسرکم🫀✨️مامان آقا آراد شدم🥹,دوران-بارداری,مشکلات-بیماریها-و-عوارض-بارداری-و-تجربیات-مقابله-یا-تسکین-آنها,26 سال,کارشناسی,26,original_combined_all,original_female,334461194,65,0,0,0,2,11,0,0,3,0,83,1,1,0,0,0,0,16,0,0,1.2,1,2,0.84,mid
11543948,حالم بده تو رو خدا دعا کنید بچه ام رو از دست ندم😔😭,,m_s2,1402/04/22 12:07,نگران نباش عزیزم توکلت به خدا باشه اینجوری استرس داشته باشی که بدتره,0,,False,2426.0,زن,1,1400/05/20,,درج نشده است,,0,توکل بر خدایت کن کفایت میکند حتما           اگر خالص شوی بااو صدایت میکند حتما..,دوران-بارداری,سلامت-روانی-خواب-روابط-عاطفی-و-جنسی-در-بارداری,,نامشخص,-1,original_combined_all,original_female,thread_11543948_m_s2_1402/04/22 12:07,80,2,0,0,0,15,0,0,0,0,68,0,0,0,0,0,0,12,2,0,8.0,2,2,8.84,high
18044860,بارداری چهارم کسی داشته بیاد تبادل نظر,412865415.0,دلارام182,1404/12/06 13:21,"تو این ماه عزیز از خدا میخوام دل همه رو شاد کنه دل منم همینطور برا منم دعا کنین خیلی منتظر بچه هستم 😔
با این دردای زیر شکم میتونم یکم امیدوار باشم تجربشو داشتین یا نه؟",2,412865138.0,False,47.0,زن,1,1404/09/29,,,,0,,دوران-بارداری,سایر-موضوعات-در-بارداری,,نامشخص,-1,cached_historical_source_file_repair,original_female,412865415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,167,1,1,0,1,0,1,38,1,1,7.0,3,5,7.3,high
17731493,اسم دختر که به امیر بیاد,,zohreww,1404/10/29 13:16,اسم دختر پیشنهاد میدین که به اسم امیر بیاد لطفاً پیشنهاد بدینننن,0,,True,72.0,زن,1,1403/09/18,,,من و فرزندانم,1,,بارداری-و-زایمان,رشد-و-تکامل-جنین-و-سیر-بارداری,,نامشخص,-1,original_combined_all,original_female,thread_17731493_starter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,0,0,0,0,0,0,12,0,0,0.0,0,4,-0.32,low
8548681,اگ بفهمید شوهری که دوسش دارید 😔😔,,mheliaaaa,1401/02/06 08:23,"عزیزم چی کشیدی 😔😔😔
الان کامل ترک کرده؟؟",1,235043306.0,False,4754.0,زن,1,invalid,,,,0,,دوران-بارداری,سلامت-روانی-خواب-روابط-عاطفی-و-جنسی-در-بارداری,,نامشخص,-1,original_combined_all,remaining_unresolved_assumed_female_after_historical_recovery,thread_8548681_mheliaaaa_1401/02/06 08:23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,2,2,0,1,0,3,9,0,0,7.2,1,2,7.34,high
18142241,نفرینم کرد 😢لطفا بیایید,,idoe2u3r8,1405/02/21 12:00,"سلام امیدوارم حالتون خوب باشه این موضوع مال دو هفته پیشه
من رفتم آرایشگاه گفتم عجله دارم زنه گفت بیا تورو سريع درست میکنم
اونور یک خانوم ۶۰ ساله نشسته بود
من نشستم رو صندلی در صورتی که نوبت اون بود
اون چیزی نگفت منم چیزی نگفتم
یک باره بلند شد
فکر کردین من از پشت کوه امدم خجالت نمی کشید
فکر کردید متوجه نشدم
منم مجبور شدم بگم از قبل تماس گرفتم زنه گفت چه زنگی چرا الکی میگی .........
آرایشگر گفت اگر ناراحتی میتونید برید
اینم دلش شکست یعنی اعصابم خراب شد گریه کرد که شما حق منو خوردید
یعنی اعصابم خراب شد انگار بچه ۲ ساله گریه میکنه
نفرینم کرد گفت به حق امام حسین به خونت نرسی تو خیابون ماشيني زیرت بگیره لاستیکش بره رو قفسه سینت به بیمارستان نرسی مستقیم بری قبرستون
من از همون روز خیلی دارم اصلا اعصابم بهم زد
نی نی یار لطفا تأیید کن فقط موقعی تأیید نکن که سایت بستس",0,,True,2955.0,زن,1,invalid,,,,0,,متفرقه,عمومی,,نامشخص,-1,cached_historical_source_file_repair,remaining_unresolved_assumed_female_after_historical_recovery,thread_18142241_starter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,767,9,0,0,0,0,0,158,3,2,11.6,11,12,15.939999999999998,high
16170818,درد پریودی در هفته 27 طبیعیه🤔کمکم کنید🥲,381726765.0,هستی_تنها1,1404/02/21 08:09,"نمیدونم دردت چه حده
من کل بارداری گهگاه زیر شکمم درد میگرفت ولی خیلی خفیف",1,,False,101045.0,زن,1,1388/08/11,43 سال,کارشناسی ارشد,من و فرزندانم,1,,دوران-بارداری,مشکلات-بیماریها-و-عوارض-بارداری-و-تجربیات-مقابله-یا-تسکین-آنها,43 سال,فوق لیسانس,43,original_combined_all,original_female,381726765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,0,0,0,0,0,0,15,2,0,8.0,3,1,9.42,high
10959911,خیانت و بارداری,288047303.0,0icy_heart0,1402/02/08 08:46,"وای خیلی وحشتناک اسی من جا تو اینا خوندم عصابم ریخت بهم
یعنی واقعا نمی تونه یه مدت خودشو نگه داره !؟
توی دوران قبل از بارداری چند وقت یکبار رابطه داشتید ؟
شاید بد عادت شده یا نیاز جنسی بالایی داره...
اما اصلا درست نیست پیشنهادش من که به شدت بدم اومد 😕😑حتما حتما با یه مشاور صحبت کنید",2,,False,941.0,زن,1,invalid,,,,0,,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,,نامشخص,-1,original_combined_all,remaining_unresolved_assumed_female_after_historical_recovery,288047303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,283,6,2,1,1,0,2,60,0,0,5.7,2,4,7.18,high
13702653,چجوری اونایی که صبح تا شب خونه ان,,cutie_me,1403/03/03 22:09,بیکارن روانی نمیشن خیلی مزخرفه,0,,True,3777.0,زن,1,1402/05/21,2 سال,درج نشده است,,0,,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,2 سال,نامشخص,-1,original_combined_all,original_female,thread_13702653_starter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,0,0,0,5,0,0,0.0,0,2,-0.16,low
18051093,منم بچه ی چهارم و سومم تو راهه واقعا متاسفم برا کسایی که تو تاپیک اون,413113203.0,سارا(مامان_سه_ویرانگر),1404/12/08 09:24,"شما و اون خانم وقتی بچه ها بزرگ بشن میفهمید چه اشتباهی کردید البته اگه ثروت داشته باشید خوبه چرا که نه
من خودم چهار تا دارم دوتاش خداخواسته بود کاریش نمیتونستم کنم الانم به شدت پشیمون با این وضع و اوضاع از یه طرف خواسته هاشون از یه طرف نگران شغل و اینده",0,,False,35622.0,زن,1,1390/10/28,41 سال,درج نشده است,,0,😍 خدا روزی رسان شکست ناپذیر من است و هم اکنون مبالغ هنگفت پول در پناه لطف الهی و به شیوه هایی عالی به من میرسد😍😍😍😍😍😍😍 گاهی هیچکسی رو نداشته باشی بهتره !!!  باور کن بعضیا تنهاترت میکنن 🌹🌹🌹,دوران-بارداری,مشکلات-بیماریها-و-عوارض-بارداری-و-تجربیات-مقابله-یا-تسکین-آنها,41 سال,نامشخص,41,original_combined_all,original_female,413113203,187,3,0,3,3,34,0,1,11,0,253,0,0,0,0,0,0,52,2,0,8.0,2,4,8.68,high
17704420,خانومااا ویار و اعلائم تو باردیتون چی بود و جنسیت چیشد,406860568.0,eli_sam,1404/10/26 07:52,من از هیچی بدم نیومده همه چیم میخورم هم شیرین هم ترش هم شور اصلا هم بالا نیاوردم و تهوع ندارم هشت هفته و یک روزم,0,406860479.0,False,753.0,زن,1,1403/11/06,,,,0,,بارداری-و-زایمان,رشد-و-تکامل-جنین-و-سیر-بارداری,,نامشخص,-1,original_combined_all,original_female,406860568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,0,0,0,0,0,0,26,0,0,0.0,1,2,0.33999999999999997,mid
18021481,دلم میخواد برم قشمی کیشی چیزی😭😭,412448287.0,hatchips66,1404/12/03 11:54,واقعا؟ واس ی نفر؟,0,412448252.0,False,3431.0,زن,1,1397/12/08,39 سال,درج نشده ست,,0,,ازدواج-و-شروع-زندگی,عروسی-و-زندگی-مشترک,39 سال,نامشخص,39,cached_historical_source_file_repair,original_female,412448287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,2,2,0,0,0,0,5,1,0,5.2,1,0,5.5,high
13659210,چجوری ب خانواده بگم باز باردارم😓,339439319.0,samera77,1403/02/28 16:25,دقیقاً درست گفتی .ایودی چطور ؟اعتمادی بهش هست؟,1,339439222.0,False,7140.0,زن,1,1400/11/21,,دیپلم,,0,من به دست های خدا خیره شدم معجزه کرد،💚💚,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,,دیپلم,-1,original_combined_all,original_female,339439319,39,1,0,0,1,10,0,0,2,0,46,3,2,0,0,0,0,11,0,0,1.2,0,1,0.92,mid
8229349,شوهرم خیلی بی شرفه مگه ن😔,,soi,1400/12/09 14:44,"جمعه چرا بیرونت کرد
همینجوری الکی الکی",1,,False,5925.0,زن,1,1399/02/23,37 سال,ارشد,,0,,دوران-بارداری,سلامت-روانی-خواب-روابط-عاطفی-و-جنسی-در-بارداری,37 سال,فوق لیسانس,37,original_combined_all,original_female,thread_8229349_soi_1400/12/09 14:44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,0,0,0,0,0,0,7,0,0,0.0,2,0,1.0,mid
18036316,زن سن بالا وپسر مجرد,,fkdjc222,1404/12/05 10:08,بچه ها بیاید راهنمایی خاله من شوهرش ۴سالع فوت کرده یه دختر شوهر داده  دخترش ۲تا بچه داره یه پسر ۱۰سالع و دختر ۵ساله خود خاله ام به پسر ۲۰سالع هم داره و سه تا بچه کوچیک دیگه هم داره برای خرج خونه میره سرکار و به دختران خیلی از دین و مذهب میگه خودشو خیلی پاک نشون میده یه خواستگاری برای یکی از دخترای ۱۵سالع اش اومد دختر خاله ام قبول نکرد ازدواج کنه و مامانش یعنی خاله ام از دختر خاله ام عصبانی شد که چرا پسره رو نمیگیری وفلان پسره هم عاشق دخترخاله ام بود اما دختر خاله ام قصد ازدواج نداشت جدیدا فهمیدیم خاله با این پسره یعنی خواستگار دخترش رابطه عاطفی داره 🤦🏻♀️🤦🏻♀️خاله ام ۴۰سالشه پسره ۲۰حالا دختر خاله ام میگه دلم میخواد مامانمو بکشم بنظرتون خالم رو چجوری قضاوت کنم؟,2,,True,1490.0,زن,1,1401/09/15,18 سال,جابه جا کننده قلب یخی زده 👿,,0,دوستان عزیز تاپیک های آخر من هستم یعنی نابغه تصادفی تاپیک های اول مال خواهرم بودم اشتباه نشه با شماره خواهرم اومدم ممنون تشکر,ازدواج-و-شروع-زندگی,عروسی-و-زندگی-مشترک,18 سال,سایر,18,cached_historical_source_file_repair,original_female,thread_18036316_starter,125,0,0,0,0,22,0,2,0,0,666,1,1,0,2,0,2,136,0,0,5.2,7,12,7.04,high
17433444,شوهر خیانتکار,402390463.0,مهربون_خوشبو,1404/09/05 14:12,"😑😑😑😑قفل کودک گذاشتی براش؟ 😂😂😑😑🗿🗿💔💔
هعییی چ تاپیکی خدایی:///",1,,False,2503.0,زن,1,1403/05/09,,,,0,,بارداری-و-زایمان,روابط-عاطفی-و-جنسی-در-بارداری,,نامشخص,-1,original_combined_all,original_female,402390463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,1,1,0,2,2,8,14,0,0,16.2,1,2,15.84,high
13562906,حالت تهوع بارداری 😳😳😳,337696112.0,فرحنازمممم,1403/02/14 19:02,🥺🥺🥺وای عزیززززمممم خدا حفظشون کنه...شاید چون دوتان علائمت چند برابره و حالت تهوعت بیشتره,1,337695955.0,False,2029.0,زن,1,1402/08/17,,,,0,,دوران-بارداری,سلامت-روانی-خواب-روابط-عاطفی-و-جنسی-در-بارداری,,نامشخص,-1,original_combined_all,original_female,337696112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,3,0,0,0,0,3,15,0,0,6.0,0,2,5.84,high
15763109,چطوری واسه بارداری خوشحال میشید من ناراحتم,375089066.0,darya_jooon,1403/12/22 16:56,"وقتی منتظر چیزی باشی براش اشک شوق میریزی
شما منتظر نبودی،انتظار نکشیدی ،خدا بهت رو کرده یه فرزند رو گذاشته داخل بطنت
اگر ب هر دلیلی چیزی رو که میخوای بهت ندن وقتی بهش برسی شوق داری",1,,False,11988.0,زن,1,1397/07/04,28 سال,درج نشده است,,0,من با تو و دخترام ،خوشبخت ترینم,دوران-بارداری,مشکلات-بیماریها-و-عوارض-بارداری-و-تجربیات-مقابله-یا-تسکین-آنها,28 سال,نامشخص,28,original_combined_all,original_female,375089066,31,1,0,0,0,8,0,0,0,0,180,2,0,0,0,0,0,40,1,0,4.0,5,6,6.02,high
11135039,تعیین جنسیت جنین از چه ماهی شروع میشه؟رعایت تغذیه بعد بارداری توی جنسیت تاثیر داره؟؟,291832556.0,كلئوپاترا٦٠,1402/02/31 00:58,جنسیت رو ما نمیدونیم چیه وگرنه به محض لقاح جنسیت شکل میکیرنه و هیچ علمی تو دنیا نمیتونه جنسیت جنین رو تغییر بده,0,291832100.0,False,30601.0,زن,1,1401/03/25,,,,0,,دوران-بارداری,سلامت-عمومی-ورزش-تغذیه-تناسب-اندام-زیبایی-و-آراستگی-در-بارداری,,نامشخص,-1,original_combined_all,original_female,291832556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,0,0,0,0,0,0,23,0,0,0.0,0,4,-0.32,low
17936959,سقط جنین,411167062.0,samirooooooooooooa,1404/11/24 00:40,سقط دومی ده هفته بودم مرگ با چشم دیدم خیلی روحیم نابود شد,0,411166844.0,False,8639.0,زن,1,1397/01/22,25 سال,درج نشده است,من و فرزندانم,1,,دوران-بارداری,سایر-موضوعات-در-بارداری,25 سال,نامشخص,25,cached_historical_source_file_repair,original_female,411167062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,0,0,0,0,0,0,13,1,0,4.0,4,0,6.0,high
18142570,پونزده میلیون ماهیانه پول توجیبی چطوره,413985322.0,yasآبی,1405/02/22 12:37,"😑😑😑مثلاًالان مابگیم اوووو چه لاکچری اووووو چه خانواده پولداری ؟خب هر خانواده ای به اقتضای درآمدش پول توجیبی میده بچه ش یکی نداره
۱۵میلیون حقوقشه درماه پس به بچه ش شاید یک میلیون پول توجیبی بده یکی حقوقش خیلی بالاست درآمدش بالاست حساب بانکیش پره شاید بالای بیست میلیون بده بچه ش خدایی چرا مثلاً میخواین خودتونوتوچشم بقیه کنین چه سودی داره براتون این مدل تاپیک زدنا؟",0,,False,62.0,زن,1,1402/07/30,31 سال,درج نشده است,,0,میپرستمت اندازه تمام وجودم هرچند میدانم بهم نخواهیم رسید عشقم😭😓کاش میشد ازم دورمیشدی که عذاب نکشی کاش بی معرفت بودی ومیرفتی ۱۷سال به پای من نشستی دردت به قلبم 😓😓,متفرقه,عمومی,31 سال,نامشخص,31,cached_historical_source_file_repair,original_female,413985322,161,0,0,0,2,29,2,1,0,4,364,2,2,0,1,0,3,65,0,0,7.2,0,5,6.6,high
16557934,علائم بارداریم رفته,388211753.0,aseman1000,1404/04/23 19:43,"آهان خب پس کم کم اینا میرن باید منتظر ویار و سوزش معده باشی تا ماه چهارم ، البته بعضی ها همون ویار هم ندارن
نگران نباش ببین بارداری یک حالت طبیعی برای بدن هست یک بیماری نیست که مدام با درد و ناخوشی همراه باشه",0,388211390.0,False,3360.0,زن,1,1402/01/21,,,,0,,دوران-بارداری,مشکلات-و-بیماریهای-جنین,,نامشخص,-1,original_combined_all,original_female,388211753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,1,0,0,0,0,0,44,2,0,8.0,7,3,11.26,high
18068784,بارداری عجیب😐,413283255.0,tajafarin,1404/12/14 12:45,"بعضیا اینطورن
عوض اینکه خوشحال باشه",1,,False,7858.0,زن,1,1399/01/10,35 سال,درج نشده است,من و فرزندانم,1,,دوران-بارداری,سایر-موضوعات-در-بارداری,35 سال,نامشخص,35,cached_historical_source_file_repair,original_female,413283255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,0,0,0,0,0,0,6,0,1,-0.2,1,1,0.12000000000000001,low
15681564,ببینید چه سمی آوردم براتون 😂😂😂,373741672.0,royaymamy,1403/12/11 02:53,"بعدیشم من میگم
۹۹
شب بخیر",1,,False,1191.0,زن,1,1403/10/04,,,من و فرزندانم,1,,دوران-بارداری,مشکلات-بیماریها-و-عوارض-بارداری-و-تجربیات-مقابله-یا-تسکین-آنها,,نامشخص,-1,original_combined_all,original_female,373741672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,0,0,0,0,0,0,6,0,0,0.0,1,2,0.33999999999999997,mid
17385384,قرص آرامبخش چی بخورم توروخدا بگید,401632453.0,padmira123,1404/08/27 02:58,اخه مجبورم فشار عصبی زیادی یهو بهم میاد جلوی این بچه بیچاره این قرص خواب آوره؟ خوابم‌خوبه‌ الانم‌سر شب خیلی خوابیدم واسه همین بیدارم فقط اعصابم در حد جنون ناراحت میشه,1,401632410.0,False,6725.0,زن,1,1398/12/19,,,,0,,دوران-بارداری,سلامت-عمومی-ورزش-تغذیه-تناسب-اندام-زیبایی-و-آراستگی-در-بارداری,,نامشخص,-1,original_combined_all,original_female,401632453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,166,1,1,0,0,0,0,32,1,0,5.2,2,0,5.5,high
10567063,خانم های باردار و ماما های عزیز خواهشا,279190965.0,صمیمیت,1401/12/21 09:49,"منم از اولش درگیر آنفولانزا و سرما خوردگی الانم کرونا .
چند روز پیش خواهرشوهرم اینا از سفر برگشتن  همشون  مریض شوهر منم بدون ماسک رفته خونشون رو بوسی و ...
اومد  فرداش خودش افتاد از دیشبم من",2,279190451.0,False,3271.0,زن,1,1397/06/04,,لیسانس,,0,الهم عجل الولیک الفرج,دوران-بارداری,سلامت-عمومی-ورزش-تغذیه-تناسب-اندام-زیبایی-و-آراستگی-در-بارداری,,کارشناسی,-1,original_combined_all,original_female,279190965,21,0,0,0,0,4,0,0,0,0,190,4,0,0,0,0,0,38,0,0,0.0,1,3,0.26,mid
18063115,کیک 🍰📸,413184812.0,شیداخانومم,1404/12/08 21:22,"ای خدا خنده امگرفت بله بله خوب بود
از شدت عجیب بودن شما
مغزم داره رگ به رگ میشه",1,413184115.0,False,2246.0,زن,1,1404/10/06,,,,0,,ازدواج-و-شروع-زندگی,عروسی-و-زندگی-مشترک,,نامشخص,-1,cached_historical_source_file_repair,original_female,413184812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,0,0,0,0,0,0,19,0,1,-0.2,0,2,-0.45999999999999996,low
18066586,بیست و هشت روزه تاخیر دارم 🤧,413247753.0,saniyeh74,1404/12/09 08:41,"برو یه سونو بده
اگر نباشی دکتر امپول بده پریود بشی
تنبلی تخمدان نداری؟",1,,False,5687.0,زن,1,1395/06/31,30 سال,دکتری,,0,نا امید از تمام دارو ها...نا امید از دعای هر ساعت...چشمم اما خلاف پاهایم ،رو به دروازه ی خراسان است!,دوران-بارداری,سایر-موضوعات-در-بارداری,30 سال,دکترا,30,cached_historical_source_file_repair,original_female,413247753,100,8,0,1,0,22,0,2,0,0,70,1,1,0,0,0,0,15,0,0,1.2,0,0,0.5,mid
